,Index1,Index2,Interaction Strength
1649,15556.0,26957.0,1.6647782
1650,2762.0,5462.0,1.6647458
1651,5783.0,15556.0,1.6647018
1652,5082.0,25972.0,1.6647007
1653,961.0,8558.0,1.664678
1654,3388.0,12565.0,1.6646208
1655,10203.0,27157.0,1.6645879
1656,7838.0,14127.0,1.6645606
1657,12385.0,26903.0,1.6645602
1658,2602.0,5175.0,1.664557
1659,5241.0,24146.0,1.664554
1660,1863.0,4794.0,1.6645094
1661,2049.0,6988.0,1.6645004
1662,5408.0,7735.0,1.6644887
1663,11095.0,16828.0,1.6644456
1664,18531.0,21077.0,1.6644441
1665,23145.0,23808.0,1.6644183
1666,5109.0,25162.0,1.664418
1667,21335.0,23046.0,1.6644065
1668,16720.0,25939.0,1.6643543
1669,3319.0,15309.0,1.6643541
1670,21407.0,24146.0,1.6643314
1671,14127.0,16720.0,1.6642748
1672,8614.0,12668.0,1.6642691
1673,5527.0,17381.0,1.6642259
1674,12385.0,19228.0,1.6642213
1675,24146.0,27687.0,1.6642072
1676,844.0,8485.0,1.6641994
1677,844.0,22187.0,1.6641881
1678,20282.0,24519.0,1.6641731
1679,13371.0,23648.0,1.6641693
1680,16625.0,18358.0,1.664119
1681,14855.0,24059.0,1.6641
1682,6086.0,13701.0,1.664085
1683,4994.0,25683.0,1.6640831
1684,16238.0,17929.0,1.6640592
1685,823.0,11672.0,1.6640207
1686,10262.0,24519.0,1.6640083
1687,17691.0,23901.0,1.6638672
1688,4521.0,8614.0,1.6638584
1689,16754.0,18451.0,1.6638091
1690,420.0,15886.0,1.6637944
1691,23042.0,23757.0,1.6636957
1692,8469.0,25215.0,1.6636844
1693,420.0,16828.0,1.6636784
1694,3816.0,5215.0,1.6636683
1695,16754.0,23022.0,1.6636474
1696,12099.0,23244.0,1.6636027
1697,13786.0,18759.0,1.663594
1698,24709.0,27719.0,1.6635847
1699,844.0,18531.0,1.6635379
1700,12099.0,25939.0,1.6635302
1701,14127.0,14860.0,1.6635047
1702,7398.0,17317.0,1.6634897
1703,8614.0,24146.0,1.6634738
1704,4994.0,14020.0,1.6634634
1705,15309.0,18805.0,1.663445
1706,8614.0,23966.0,1.6634389
1707,12385.0,23247.0,1.6633853
1708,408.0,2942.0,1.6633775
1709,8614.0,14454.0,1.6633695
1710,9787.0,24146.0,1.6633526
1711,10289.0,20282.0,1.6633024
1712,24059.0,25946.0,1.6632806
1713,12385.0,16649.0,1.6632547
1714,23808.0,27206.0,1.6632216
1715,24095.0,24275.0,1.6632131
1716,605.0,12385.0,1.6632065
1717,10010.0,12385.0,1.663196
1718,9787.0,21335.0,1.6631926
1719,10289.0,16625.0,1.6631151
1720,12565.0,25855.0,1.6631027
1721,12385.0,15412.0,1.6630875
1722,17317.0,24713.0,1.6630698
1723,15556.0,16184.0,1.663009
1724,770.0,1566.0,1.6629733
1725,471.0,8161.0,1.6629618
1726,15309.0,26957.0,1.6629592
1727,4224.0,12385.0,1.6629543
1728,24883.0,25215.0,1.6629338
1729,8531.0,17085.0,1.6628895
1730,2049.0,25685.0,1.6628709
1731,8740.0,12385.0,1.6628505
1732,17381.0,18153.0,1.6628252
1733,15354.0,15909.0,1.662768
1734,12668.0,15309.0,1.6627628
1735,6820.0,17317.0,1.6627622
1736,24984.0,25775.0,1.6627465
1737,823.0,14292.0,1.6626594
1738,3152.0,16754.0,1.6626583
1739,974.0,4358.0,1.662657
1740,13231.0,14677.0,1.6626333
1741,10966.0,12385.0,1.6626186
1742,12424.0,16754.0,1.6626122
1743,6497.0,16826.0,1.6626048
1744,4994.0,25939.0,1.662596
1745,17929.0,19953.0,1.662562
1746,823.0,1450.0,1.6625174
1747,7524.0,18986.0,1.6624739
1748,8558.0,14454.0,1.6624631
1749,12385.0,24392.0,1.6624547
1750,844.0,6988.0,1.6624206
1751,17203.0,25215.0,1.6623904
1752,16754.0,23276.0,1.6623621
1753,17152.0,17317.0,1.6623391
1754,15909.0,18299.0,1.6623353
1755,5881.0,15909.0,1.662292
1756,4358.0,23042.0,1.6622769
1757,19679.0,24519.0,1.6622717
1758,10654.0,16625.0,1.6622251
1759,13371.0,25947.0,1.6622158
1760,19325.0,27260.0,1.6621811
1761,420.0,10262.0,1.6621732
1762,12099.0,27443.0,1.6621528
1763,18616.0,21335.0,1.6621399
1764,4865.0,7895.0,1.6621298
1765,823.0,7457.0,1.6621113
1766,1042.0,22196.0,1.6621089
1767,3316.0,12385.0,1.662087
1768,15556.0,26701.0,1.6620455
1769,17022.0,25162.0,1.6620393
1770,6887.0,25855.0,1.6620315
1771,2890.0,10384.0,1.6620276
1772,10952.0,21335.0,1.6619918
1773,10012.0,14677.0,1.6619794
1774,10384.0,19272.0,1.6619508
1775,5475.0,12385.0,1.6619242
1776,15309.0,23196.0,1.6619239
1777,20497.0,22708.0,1.6619097
1778,600.0,12385.0,1.6619081
1779,885.0,20497.0,1.6618885
1780,12565.0,26785.0,1.6617706
1781,5408.0,15886.0,1.6617175
1782,3048.0,7134.0,1.6616606
1783,3291.0,24933.0,1.6616528
1784,408.0,8576.0,1.6616443
1785,4807.0,16754.0,1.6616365
1786,2829.0,10380.0,1.6615058
1787,8012.0,15909.0,1.6614814
1788,8487.0,16625.0,1.6614661
1789,12208.0,16798.0,1.6613698
1790,4415.0,12565.0,1.6613667
1791,7735.0,18956.0,1.6612355
1792,6925.0,27157.0,1.6612041
1793,3319.0,7524.0,1.6611692
1794,420.0,20282.0,1.661162
1795,2200.0,16754.0,1.6611389
1796,4994.0,5670.0,1.661137
1797,15556.0,17944.0,1.6611198
1798,2224.0,21335.0,1.661104
1799,7134.0,18531.0,1.6610934
1800,7637.0,21335.0,1.6610619
1801,15909.0,24079.0,1.661048
1802,13231.0,21568.0,1.6609788
1803,1235.0,22317.0,1.6609427
1804,9787.0,25855.0,1.6608979
1805,16660.0,21335.0,1.6608789
1806,3653.0,17317.0,1.660847
1807,10474.0,27260.0,1.660846
1808,2049.0,27157.0,1.6608399
1809,12385.0,14381.0,1.6608013
1810,844.0,23757.0,1.660789
1811,12099.0,12668.0,1.6607764
1812,6257.0,12688.0,1.6607753
1813,3306.0,15556.0,1.6607568
1814,8467.0,12022.0,1.660746
1815,4676.0,12208.0,1.6607318
1816,6681.0,25972.0,1.6607258
1817,9458.0,27260.0,1.6607163
1818,844.0,16798.0,1.6607082
1819,530.0,823.0,1.6607063
1820,17317.0,20010.0,1.6606945
1821,24078.0,27788.0,1.6606759
1822,18445.0,21793.0,1.6606656
1823,22852.0,24275.0,1.6606197
1824,1388.0,4994.0,1.6605828
1825,13786.0,17761.0,1.6605796
1826,2993.0,17691.0,1.6605774
1827,16238.0,25162.0,1.6605728
1828,22855.0,25972.0,1.6605711
1829,1042.0,6737.0,1.6605276
1830,1765.0,12385.0,1.6605093
1831,3352.0,20497.0,1.6604799
1832,8614.0,15354.0,1.6604656
1833,10262.0,27596.0,1.6604341
1834,7895.0,13203.0,1.6604295
1835,17022.0,21335.0,1.6604213
1836,21923.0,26838.0,1.6604074
1837,12099.0,19627.0,1.6603745
1838,12385.0,24623.0,1.660268
1839,13786.0,24924.0,1.6602664
1840,13371.0,18956.0,1.6602436
1841,2829.0,20786.0,1.6602002
1842,15184.0,27260.0,1.6601794
1843,8560.0,25215.0,1.6601492
1844,1670.0,17317.0,1.6601434
1845,12022.0,14860.0,1.6601379
1846,9618.0,17317.0,1.660126
1847,2630.0,4987.0,1.6601257
1848,17317.0,25685.0,1.6600864
1849,7735.0,25972.0,1.6600838
1850,530.0,844.0,1.6600586
1851,667.0,12385.0,1.6600223
1852,2829.0,8526.0,1.6600176
1853,4994.0,25234.0,1.6599253
1854,5881.0,16625.0,1.6598456
1855,4994.0,20532.0,1.6597224
1856,6497.0,16705.0,1.6597114
1857,2602.0,7838.0,1.6596936
1858,2000.0,17317.0,1.6595956
1859,3940.0,15909.0,1.6595851
1860,529.0,12877.0,1.659554
1861,8614.0,11953.0,1.6595114
1862,13371.0,14060.0,1.6594566
1863,1863.0,16738.0,1.6594187
1864,16754.0,22045.0,1.6594162
1865,11672.0,22288.0,1.6593672
1866,6257.0,26362.0,1.6593467
1867,6410.0,16959.0,1.65929
1868,24585.0,25972.0,1.6592835
1869,1235.0,2379.0,1.6592584
1870,3454.0,12385.0,1.6592466
1871,1659.0,3423.0,1.6592422
1872,3195.0,16828.0,1.6592366
1873,13371.0,23647.0,1.659235
1874,15909.0,24713.0,1.6592273
1875,11543.0,24709.0,1.6592033
1876,11672.0,18759.0,1.6591922
1877,13371.0,26765.0,1.6591485
1878,13371.0,22196.0,1.6591253
1879,15309.0,19627.0,1.6591119
1880,12385.0,18486.0,1.659102
1881,9636.0,25215.0,1.6590652
1882,160.0,24933.0,1.6589925
1883,6773.0,15909.0,1.6589895
1884,3268.0,21335.0,1.6589808
1885,13371.0,20282.0,1.6589437
1886,13023.0,17381.0,1.6589042
1887,7826.0,17278.0,1.6588393
1888,844.0,5109.0,1.6587741
1889,8803.0,15909.0,1.6587508
1890,5839.0,27260.0,1.6587065
1891,961.0,17381.0,1.6586896
1892,20047.0,21335.0,1.658661
1893,10289.0,24078.0,1.6586585
1894,15309.0,21421.0,1.6586561
1895,7134.0,23659.0,1.6586486
1896,9114.0,25215.0,1.6586409
1897,15909.0,16609.0,1.658632
1898,12385.0,19586.0,1.6585803
1899,7895.0,15909.0,1.6585792
1900,7838.0,20010.0,1.6585264
1901,6737.0,20186.0,1.6584822
1902,2829.0,19480.0,1.658435
1903,7495.0,19853.0,1.6584237
1904,1897.0,17317.0,1.6584191
1905,7495.0,15309.0,1.6583956
1906,7495.0,18953.0,1.6583858
1907,7838.0,26151.0,1.6583709
1908,5215.0,23145.0,1.6583701
1909,16625.0,22593.0,1.6583445
1910,15556.0,21959.0,1.6583292
1911,7370.0,23808.0,1.6583233
1912,15556.0,16326.0,1.6582966
1913,1459.0,15886.0,1.6582879
1914,13371.0,20791.0,1.6582829
1915,13371.0,24525.0,1.6582488
1916,823.0,18986.0,1.6582168
1917,4865.0,7524.0,1.6582088
1918,20223.0,27243.0,1.6581843
1919,12385.0,19567.0,1.6581744
1920,18283.0,21793.0,1.6581392
1921,5010.0,15886.0,1.6580794
1922,4573.0,25972.0,1.6580669
1923,4358.0,22336.0,1.6580571
1924,6497.0,24146.0,1.6580424
1925,5797.0,25972.0,1.6580313
1926,7826.0,16625.0,1.6580135
1927,4987.0,27554.0,1.6580064
1928,8161.0,9151.0,1.6579851
1929,12099.0,21479.0,1.6579343
1930,1066.0,7826.0,1.6579014
1931,10384.0,12022.0,1.6578883
1932,15753.0,15909.0,1.657831
1933,12385.0,22145.0,1.6577991
1934,1175.0,20497.0,1.6577637
1935,1994.0,21335.0,1.6577619
1936,408.0,10085.0,1.6577353
1937,7134.0,12127.0,1.6577044
1938,17104.0,27875.0,1.6577007
1939,15909.0,17982.0,1.6576725
1940,20497.0,25648.0,1.657586
1941,17381.0,24095.0,1.6575638
1942,6497.0,6925.0,1.6575412
1943,420.0,1235.0,1.6575072
1944,961.0,7524.0,1.6574265
1945,13371.0,18986.0,1.6574141
1946,4994.0,11736.0,1.6573775
1947,20282.0,24059.0,1.6573491
1948,18531.0,27388.0,1.6573092
1949,16828.0,18451.0,1.6573004
1950,5010.0,6257.0,1.6572467
1951,12099.0,24753.0,1.6572413
1952,1566.0,4994.0,1.6571739
1953,3940.0,13371.0,1.6571637
1954,2593.0,20497.0,1.657142
1955,4633.0,4994.0,1.6570971
1956,15245.0,16798.0,1.6570859
1957,7134.0,14625.0,1.6570724
1958,12385.0,25637.0,1.657057
1959,23449.0,24933.0,1.6569972
1960,20212.0,21335.0,1.6569265
1961,16720.0,26863.0,1.6568047
1962,5148.0,15909.0,1.6568019
1963,4434.0,4994.0,1.6567932
1964,930.0,25972.0,1.6567872
1965,14610.0,23042.0,1.6567578
1966,6921.0,25215.0,1.6566857
1967,2829.0,8418.0,1.6566721
1968,20334.0,25215.0,1.6566122
1969,10952.0,25215.0,1.6565983
1970,4794.0,9257.0,1.6565858
1971,23615.0,24933.0,1.6565803
1972,14948.0,27443.0,1.6564999
1973,2120.0,14020.0,1.6564956
1974,1949.0,27260.0,1.6564541
1975,9787.0,27388.0,1.6564448
1976,471.0,24933.0,1.6564401
1977,3230.0,16035.0,1.6564363
1978,9257.0,16738.0,1.6563967
1979,2391.0,25162.0,1.6563458
1980,24933.0,26385.0,1.6562909
1981,9787.0,23808.0,1.6562897
1982,16551.0,17929.0,1.6562673
1983,13134.0,13371.0,1.6562656
1984,8558.0,16720.0,1.6562036
1985,15309.0,17929.0,1.6561978
1986,7838.0,18666.0,1.6561968
1987,13543.0,20497.0,1.6561786
1988,6281.0,17381.0,1.6561271
1989,8614.0,24713.0,1.6560973
1990,5215.0,6560.0,1.6560909
1991,770.0,12099.0,1.6560769
1992,4264.0,15309.0,1.6560612
1993,16625.0,26902.0,1.6560167
1994,12385.0,22855.0,1.6559805
1995,5175.0,12299.0,1.6559564
1996,2829.0,25340.0,1.6559249
1997,12127.0,15345.0,1.6559117
1998,2829.0,18365.0,1.6559091
1999,8485.0,27875.0,1.6558828
2000,6887.0,27443.0,1.6558728
2001,10501.0,24933.0,1.655788
2002,2049.0,17585.0,1.6557189
2003,1727.0,6257.0,1.6557007
2004,7293.0,27260.0,1.6556813
2005,8369.0,15909.0,1.6556001
2006,13371.0,21026.0,1.6555599
2007,844.0,21335.0,1.6555115
2008,21335.0,25779.0,1.6554868
2009,16625.0,24272.0,1.6554588
2010,22705.0,27875.0,1.6554567
2011,12022.0,26785.0,1.655431
2012,6887.0,12565.0,1.6554044
2013,6497.0,8558.0,1.6553452
2014,15058.0,26248.0,1.6553047
2015,5169.0,5462.0,1.6552955
2016,11824.0,20497.0,1.6552807
2017,16720.0,26957.0,1.6552644
2018,15888.0,16625.0,1.6552616
2019,15909.0,16999.0,1.6552427
2020,1796.0,17317.0,1.655239
2021,13809.0,15556.0,1.6551766
2022,19714.0,23042.0,1.6551684
2023,18108.0,27260.0,1.6551553
2024,4676.0,26838.0,1.6551439
2025,12269.0,12877.0,1.6551251
2026,22336.0,23808.0,1.6551064
2027,21335.0,23938.0,1.6550894
2028,3454.0,4987.0,1.6550806
2029,2120.0,16720.0,1.6550711
2030,7826.0,13559.0,1.655036
2031,11796.0,19272.0,1.6550293
2032,10033.0,25972.0,1.6549934
2033,961.0,27788.0,1.654963
2034,7776.0,16828.0,1.6548798
2035,844.0,23147.0,1.6548685
2036,5881.0,21335.0,1.6548599
2037,823.0,10474.0,1.6548549
2038,19618.0,22336.0,1.6548334
2039,8531.0,25162.0,1.6548327
2040,5109.0,16625.0,1.6548152
2041,5881.0,13371.0,1.6547985
2042,2829.0,10479.0,1.654745
2043,3423.0,12668.0,1.6546751
2044,12877.0,14881.0,1.6545993
2045,15909.0,25685.0,1.6545748
2046,11824.0,17278.0,1.6545562
2047,10712.0,25972.0,1.6545392
2048,1791.0,19272.0,1.654518
2049,10289.0,12127.0,1.6545064
2050,8614.0,27488.0,1.6544652
2051,5527.0,8614.0,1.654465
2052,14292.0,25215.0,1.6544644
2053,6714.0,17381.0,1.6544346
2054,2829.0,12607.0,1.6543976
2055,398.0,20497.0,1.6543658
2056,7838.0,11736.0,1.6542631
2057,609.0,26838.0,1.654257
2058,4358.0,10384.0,1.6542084
2059,16738.0,26863.0,1.6541973
2060,7735.0,26184.0,1.654146
2061,5175.0,25855.0,1.6541268
2062,17836.0,24234.0,1.6541054
2063,10380.0,16625.0,1.654087
2064,8614.0,10501.0,1.6540315
2065,6497.0,8614.0,1.6540256
2066,10681.0,20497.0,1.6540252
2067,12385.0,15960.0,1.6540161
2068,3458.0,4987.0,1.6539912
2069,371.0,15309.0,1.6539716
2070,17929.0,24095.0,1.6539702
2071,4987.0,27681.0,1.6538774
2072,2593.0,15556.0,1.6538602
2073,6410.0,17121.0,1.6538413
2074,6620.0,17317.0,1.6537873
2075,11597.0,12385.0,1.6537414
2076,13460.0,17317.0,1.6537322
2077,16720.0,17381.0,1.6537288
2078,8614.0,19853.0,1.6536818
2079,12111.0,12127.0,1.6536813
2080,18451.0,24592.0,1.6536807
2081,844.0,3878.0,1.6536021
2082,5109.0,8614.0,1.6535934
2083,4987.0,19618.0,1.6535683
2084,2972.0,17317.0,1.6534816
2085,3918.0,12385.0,1.6534327
2086,420.0,6737.0,1.653431
2087,9465.0,14227.0,1.6534194
2088,2972.0,16798.0,1.6534122
2089,2829.0,15888.0,1.653371
2090,4987.0,18548.0,1.6533606
2091,13566.0,14860.0,1.6533297
2092,2829.0,18953.0,1.6532742
2093,1659.0,21793.0,1.6532196
2094,15309.0,17836.0,1.6531793
2095,15886.0,26004.0,1.6531444
2096,4573.0,23808.0,1.6531279
2097,12385.0,18005.0,1.6531149
2098,5462.0,17152.0,1.6531096
2099,7953.0,26838.0,1.6531006
2100,12385.0,24983.0,1.6530855
2101,4865.0,16754.0,1.6530756
2102,4573.0,21407.0,1.6530598
2103,20497.0,24176.0,1.6530197
2104,736.0,27260.0,1.6529642
2105,6497.0,6988.0,1.6529422
2106,1060.0,2829.0,1.6529073
2107,12861.0,21335.0,1.652891
2108,4794.0,12127.0,1.6528897
2109,408.0,17278.0,1.6528571
2110,4415.0,13231.0,1.6528565
2111,17929.0,24078.0,1.6528342
2112,2829.0,15587.0,1.6528032
2113,408.0,24834.0,1.6527996
2114,7370.0,12565.0,1.6527961
2115,708.0,27260.0,1.6527864
2116,10085.0,20585.0,1.6527623
2117,6737.0,16999.0,1.6527599
2118,4987.0,23649.0,1.652756
2119,338.0,5215.0,1.6527549
2120,823.0,24834.0,1.6527492
2121,16828.0,25158.0,1.6526995
2122,4865.0,19679.0,1.6526712
2123,17761.0,24059.0,1.6526413
2124,17013.0,27260.0,1.6526109
2125,1042.0,8342.0,1.6525335
2126,20429.0,21335.0,1.652516
2127,10203.0,26838.0,1.6525083
2128,823.0,22317.0,1.6525044
2129,7495.0,16625.0,1.6524516
2130,16804.0,17317.0,1.6524082
2131,949.0,15909.0,1.6523887
2132,15638.0,17381.0,1.6523653
2133,11034.0,15909.0,1.652365
2134,1791.0,16828.0,1.6523507
2135,3978.0,12877.0,1.6523259
2136,20848.0,27260.0,1.6522868
2137,1659.0,14860.0,1.6522328
2138,7134.0,16167.0,1.6522255
2139,10844.0,24275.0,1.652225
2140,3230.0,7495.0,1.6521552
2141,20010.0,27875.0,1.6521186
2142,6925.0,16167.0,1.6521105
2143,10501.0,23901.0,1.6520498
2144,408.0,3388.0,1.6520377
2145,12127.0,22859.0,1.652014
2146,4994.0,9241.0,1.6520048
2147,2626.0,4987.0,1.6518737
2148,823.0,11891.0,1.6518652
2149,4086.0,8614.0,1.651845
2150,7838.0,8954.0,1.651841
2151,4068.0,4794.0,1.6518099
2152,5462.0,14449.0,1.6518017
2153,5581.0,6257.0,1.6517899
2154,6560.0,15886.0,1.6517787
2155,12385.0,16212.0,1.6517481
2156,171.0,6410.0,1.6516969
2157,5462.0,10203.0,1.65169
2158,7134.0,12299.0,1.6516888
2159,8469.0,8614.0,1.6516726
2160,1933.0,15309.0,1.6516271
2161,15556.0,17271.0,1.6516012
2162,6925.0,10289.0,1.6515918
2163,2049.0,21642.0,1.6515864
2164,8275.0,25215.0,1.6515849
2165,13203.0,16959.0,1.6515249
2166,1235.0,3070.0,1.6515079
2167,6257.0,17151.0,1.6514874
2168,17361.0,26184.0,1.651459
2169,10384.0,19679.0,1.6514436
2170,23950.0,25215.0,1.6514325
2171,16625.0,25946.0,1.651422
2172,9151.0,14625.0,1.6514155
2173,961.0,4633.0,1.6513891
2174,2537.0,17317.0,1.6513764
2175,15909.0,19314.0,1.6513683
2176,13231.0,20532.0,1.651343
2177,9151.0,9544.0,1.6512562
2178,6497.0,11543.0,1.6512556
2179,12127.0,18759.0,1.6512322
2180,8384.0,8614.0,1.6512274
2181,4987.0,21026.0,1.6512051
2182,25972.0,27157.0,1.6511811
2183,2829.0,8954.0,1.651169
2184,12385.0,21813.0,1.6511592
2185,8940.0,18531.0,1.6510897
2186,8342.0,23147.0,1.6510322
2187,5862.0,17691.0,1.6510159
2188,4987.0,9417.0,1.6508726
2189,2829.0,5606.0,1.6508355
2190,27260.0,27485.0,1.650784
2191,4987.0,23449.0,1.6507487
2192,6497.0,21568.0,1.6507424
2193,9715.0,12385.0,1.6506655
2194,8342.0,26806.0,1.6506243
2195,1703.0,15886.0,1.6506116
2196,17658.0,18986.0,1.6506108
2197,2993.0,8614.0,1.65059
2198,1066.0,18531.0,1.6505771
2199,530.0,15886.0,1.6505517
2200,14650.0,25972.0,1.6505281
2201,4633.0,20282.0,1.6505234
2202,6410.0,27443.0,1.6505219
2203,3360.0,4676.0,1.650508
2204,10556.0,17317.0,1.6504664
2205,823.0,19784.0,1.6504084
2206,1235.0,14625.0,1.6503806
2207,12877.0,25939.0,1.650371
2208,17381.0,26248.0,1.6503677
2209,10384.0,12877.0,1.650329
2210,13371.0,15245.0,1.6502371
2211,12099.0,18548.0,1.6501677
2212,6921.0,17317.0,1.6501449
2213,13371.0,24078.0,1.6501064
2214,4994.0,5839.0,1.6500858
2215,2829.0,3230.0,1.650037
2216,17317.0,22187.0,1.6500353
2217,8089.0,25972.0,1.6500331
2218,10384.0,19011.0,1.6499989
2219,14610.0,15309.0,1.6499754
2220,15909.0,26004.0,1.6499608
2221,444.0,20497.0,1.649947
2222,4358.0,24275.0,1.6499373
2223,16828.0,22012.0,1.6499239
2224,3319.0,27875.0,1.6498982
2225,5359.0,7735.0,1.649896
2226,2829.0,17585.0,1.6498799
2227,15909.0,26114.0,1.6498522
2228,16754.0,26636.0,1.6498215
2229,3978.0,25215.0,1.6496991
2230,24095.0,25162.0,1.6496589
2231,12127.0,18666.0,1.6496551
2232,12385.0,23147.0,1.6496313
2233,6737.0,26886.0,1.6496161
2234,1052.0,27260.0,1.6496117
2235,885.0,18759.0,1.6495906
2236,11953.0,25215.0,1.6495794
2237,3234.0,14794.0,1.649545
2238,2050.0,21335.0,1.6495154
2239,10501.0,17381.0,1.6494685
2240,6191.0,23808.0,1.6494538
2241,20497.0,26248.0,1.6494082
2242,9257.0,25775.0,1.6493782
2243,17538.0,27260.0,1.6493111
2244,13231.0,13566.0,1.6492801
2245,18167.0,25972.0,1.6492767
2246,10289.0,17691.0,1.6492499
2247,3319.0,14078.0,1.6492388
2248,12442.0,16660.0,1.6492301
2249,3629.0,27687.0,1.6492255
2250,23042.0,25855.0,1.6492019
2251,12877.0,18283.0,1.6491959
2252,16167.0,27687.0,1.6491848
2253,12668.0,17929.0,1.6491522
2254,7293.0,7735.0,1.6491472
2255,5169.0,8089.0,1.649109
2256,3234.0,24059.0,1.6490637
2257,12193.0,23042.0,1.649055
2258,21207.0,25215.0,1.6490434
2259,3673.0,16754.0,1.6490016
2260,2412.0,15309.0,1.6489933
2261,14625.0,15309.0,1.6489807
2262,15309.0,18407.0,1.6489409
2263,444.0,23042.0,1.6489089
2264,2829.0,14105.0,1.6488751
2265,2942.0,4865.0,1.6488352
2266,13543.0,16625.0,1.6487813
2267,5175.0,23966.0,1.6487784
2268,1235.0,13203.0,1.6487259
2269,4994.0,17658.0,1.6486814
2270,4987.0,13701.0,1.6486733
2271,6816.0,20497.0,1.648668
2272,1235.0,8378.0,1.6486611
2273,16522.0,17317.0,1.648654
2274,1791.0,8342.0,1.6486509
2275,16828.0,23222.0,1.6486095
2276,3306.0,4358.0,1.6486061
2277,160.0,408.0,1.6485989
2278,5293.0,12385.0,1.6485835
2279,680.0,13231.0,1.648475
2280,673.0,17317.0,1.6484418
2281,8614.0,10205.0,1.6484292
2282,2829.0,23727.0,1.6483997
2283,938.0,2829.0,1.6483679
2284,4474.0,12385.0,1.6483533
2285,19272.0,24592.0,1.6483469
2286,2993.0,4865.0,1.6483271
2287,8002.0,13371.0,1.6483202
2288,5215.0,19228.0,1.6483098
2289,7457.0,10085.0,1.6483086
2290,5670.0,7524.0,1.6482816
2291,9151.0,25325.0,1.6482803
2292,17393.0,24275.0,1.6482689
2293,15177.0,20497.0,1.6482358
2294,10360.0,17317.0,1.6482319
2295,2829.0,20107.0,1.6482298
2296,6086.0,15556.0,1.648182
2297,15638.0,17317.0,1.6481115
2298,2829.0,13653.0,1.6480896
2299,11969.0,12385.0,1.6480772
2300,6086.0,12385.0,1.6480658
2301,9417.0,25215.0,1.6480385
2302,4794.0,22268.0,1.6480243
2303,16625.0,21356.0,1.6480198
2304,16625.0,26844.0,1.647998
2305,15556.0,22299.0,1.6479461
2306,4633.0,8614.0,1.6479362
2307,5462.0,6135.0,1.6479121
2308,1235.0,25946.0,1.6478603
2309,569.0,25972.0,1.647855
2310,8089.0,25946.0,1.6477869
2311,8467.0,18486.0,1.6476985
2312,22196.0,23950.0,1.647658
2313,10735.0,15909.0,1.6476102
2314,16625.0,17562.0,1.647579
2315,1235.0,22381.0,1.6475759
2316,420.0,12099.0,1.6474996
2317,16798.0,22336.0,1.6474355
2318,10262.0,26248.0,1.6473763
2319,5215.0,17278.0,1.647344
2320,4415.0,8558.0,1.647339
2321,8614.0,17121.0,1.647235
2322,17317.0,24332.0,1.6471953
2323,12385.0,23641.0,1.6471528
2324,23563.0,24933.0,1.6471438
2325,13371.0,16074.0,1.6471298
2326,6257.0,21222.0,1.6470997
2327,17317.0,18666.0,1.6470875
2328,3918.0,4987.0,1.6470565
2329,4994.0,19679.0,1.6470501
2330,2993.0,6410.0,1.6470443
2331,9417.0,27260.0,1.6470277
2332,4994.0,26235.0,1.6470219
2333,7838.0,14078.0,1.6469976
2334,10262.0,24983.0,1.6469858
2335,1796.0,12385.0,1.6469712
2336,24519.0,25972.0,1.6469352
2337,444.0,4987.0,1.6469218
2338,15556.0,21567.0,1.646897
2339,16828.0,16999.0,1.646847
2340,17317.0,19380.0,1.6468234
2341,12877.0,25098.0,1.6468227
2342,16798.0,18436.0,1.6467772
2343,7134.0,24095.0,1.6467285
2344,4865.0,27260.0,1.6467175
2345,16979.0,17317.0,1.6467075
2346,24933.0,25724.0,1.646584
2347,20497.0,25491.0,1.6465813
2348,5344.0,13371.0,1.6465496
2349,24095.0,26838.0,1.6465485
2350,4994.0,15412.0,1.6465192
2351,15909.0,17151.0,1.6465045
2352,14454.0,23145.0,1.6464183
2353,5010.0,13231.0,1.6463847
2354,6232.0,17381.0,1.6463814
2355,15556.0,24332.0,1.6463625
2356,7002.0,25215.0,1.6463581
2357,2993.0,13566.0,1.646329
2358,2829.0,21959.0,1.6462967
2359,12877.0,18759.0,1.646202
2360,20186.0,25855.0,1.6461896
2361,20186.0,23147.0,1.646173
2362,3234.0,25972.0,1.6461687
2363,15909.0,17361.0,1.6461536
2364,12022.0,22852.0,1.6461315
2365,4676.0,13993.0,1.6460885
2366,21335.0,27596.0,1.6460826
2367,1442.0,4994.0,1.6460764
2368,5175.0,5742.0,1.646042
2369,6737.0,12688.0,1.6460203
2370,6410.0,8193.0,1.6459929
2371,19679.0,23727.0,1.6459817
2372,3319.0,8558.0,1.6459768
2373,25972.0,26957.0,1.6459714
2374,2000.0,12385.0,1.6459355
2375,6410.0,19567.0,1.6458638
2376,9787.0,10203.0,1.6458628
2377,8171.0,17381.0,1.6458604
2378,2914.0,12385.0,1.6458569
2379,3878.0,4994.0,1.645854
2380,12385.0,19144.0,1.6458061
2381,5175.0,27157.0,1.6457928
2382,7735.0,10735.0,1.6457874
2383,7953.0,12385.0,1.6457592
2384,16999.0,20497.0,1.645744
2385,12385.0,26650.0,1.6457361
2386,12385.0,23135.0,1.6457157
2387,16035.0,16828.0,1.6456802
2388,10289.0,18956.0,1.6456387
2389,4703.0,8614.0,1.6456254
2390,5594.0,15909.0,1.6456143
2391,19853.0,21568.0,1.6456076
2392,16720.0,26296.0,1.6456074
